integer,integer,text,text,text,numeric,numeric,numeric,numeric,numeric,,,,,
2022,1,Mccoy Ltd,SKU9843,Mixer,283.8,45,40.47,143,270,,,TRUE,TRUE,TRUE
2022,1,Graham Inc,SKU9859,Beer,430.11,119,9.76,107,188,,,TRUE,TRUE,TRUE
2022,1,Rice Ltd,SKU9879,Mixer,299.9,133,21.34,459,323,,,TRUE,TRUE,TRUE
2022,1,Romero Inc,SKU10003,Spirits,207.67,169,30.65,442,5,,,TRUE,TRUE,TRUE
2022,1,Cook-Gregory,SKU10051,Wine,137.98,153,41.11,277,24,,,TRUE,TRUE,TRUE
2022,1,"Robinson, Fleming and Adkins",SKU10060,Wine,403.84,50,22.76,151,316,,,TRUE,TRUE,TRUE
2022,1,Martinez-Marquez,SKU10074,Cider,339.26,129,20.48,470,173,,,TRUE,TRUE,TRUE
2022,1,Padilla-Marquez,SKU10088,Cider,14.3,119,20.06,176,314,,,TRUE,TRUE,TRUE
2022,1,Cobb Group,SKU10117,Cider,139.04,193,20.53,29,46,,,TRUE,TRUE,TRUE
2022,1,MOORE-WILLIAMS,SKU10131,Spirits,380.05,94,46.94,207,345,,,TRUE,TRUE,TRUE
2022,1,Padilla-Marquez,SKU10162,Mixer,222.57,34,31.94,69,430,,,TRUE,TRUE,TRUE
2022,1,"Johnson, Davis and Finley",SKU10207,Spirits,149.91,29,17.26,45,56,,,TRUE,TRUE,TRUE
2022,1,Johnson Group,SKU10268,Wine,62.64,170,47.02,461,33,,,TRUE,TRUE,TRUE
2022,1,"Anderson, Williams and Scott",SKU10275,Cider,338.17,14,41.36,328,306,,,TRUE,TRUE,TRUE
2022,1,Hall PLC,SKU10396,Beer,113.38,80,43.28,381,74,,,TRUE,TRUE,TRUE
2022,1,Richardson-Ferguson,SKU10430,Cider,310.56,183,39.87,440,123,,,TRUE,TRUE,TRUE
2022,1,Glover-Johnson,SKU10487,Cider,419.94,175,18.87,408,298,,,TRUE,TRUE,TRUE
2022,1,"Strong, Elliott and Parsons",SKU10493,Beer,330.26,67,16.64,207,378,,,TRUE,TRUE,TRUE
2022,1,Bauer LLC,SKU10498,Beer,27.35,171,N/A,411,48,,,TRUE,TRUE,TRUE
2022,1,"Mcknight, Lopez and Wilson",SKU10508,Cider,50.58,89,33.1,213,191,,,TRUE,TRUE,TRUE
2022,1,Johnson Group,SKU10546,Beer,55.99,130,11.86,445,165,,,TRUE,TRUE,TRUE
2022,1,HALL PLC,SKU10591,Spirits,282.97,38,49.62,148,450,,,TRUE,TRUE,TRUE
2022,1,"Mcknight, Lopez and Wilson",SKU10631,Cider,103.78,64,14.59,206,254,,,TRUE,TRUE,TRUE
2022,1,"Tate, Callahan and Ford",SKU10655,Cider,23.5,174,22.81,276,102,,,TRUE,TRUE,TRUE
2022,1,"Johnson, Davis and Finley",SKU10714,Mixer,140.15,38,30.8,259,370,,,TRUE,TRUE,TRUE
2022,1,"Strong, Elliott and Parsons",SKU10727,Spirits,13.81,35,22.78,491,416,,,TRUE,TRUE,TRUE
2022,1,Moore-Williams,SKU10753,Wine  ,174.75,108,41.55,75,4,,,TRUE,TRUE,TRUE
2022,1,Jones-Jensen,SKU10785,Wine,463.07,22,16.32,467,356,,,TRUE,TRUE,TRUE
2022,1,Padilla-Marquez,SKU10882,Cider,236.14,145,29.65,12,449,,,TRUE,TRUE,TRUE
2022,1,Bauer LLC,SKU10927,Beer,396.47,141,14.64,481,309,,,TRUE,TRUE,TRUE
2022,1,Bauer LLC,SKU10948,Beer,70.97,142,40.37,250,371,,,TRUE,TRUE,TRUE
2023,1,PADILLA-MARQUEZ,SKU1016,Beer,350.08,123,,201,256,,,TRUE,TRUE,TRUE
2023,1,"Perez, Ray and Miller",SKU1019,Wine,265.97,164,18.96,439,125,,,TRUE,TRUE,TRUE
2023,1,Vance Inc,SKU1032,Beer,111.28,34,22.49,26,107,,,TRUE,TRUE,TRUE
2023,1,Cook-Gregory,SKU1033,Spirits,,115,32.95,126,483,,,FALSE,TRUE,TRUE
2023,1,RIVERA-SWANSON,SKU1048,Mixer,174.2,56,37.58,101,307,,,TRUE,TRUE,TRUE
2023,1,"Johnson, Davis and Finley",SKU1054,Spirits,69.11,52,43.34,152,136,,,TRUE,TRUE,TRUE
2023,1,"Tate, Callahan and Ford",SKU1071,Wine,29.21,164,34.09,137,310,,,TRUE,TRUE,TRUE
2023,1,Douglas PLC,SKU1076,Cider,398.92,104,11.24,439,457,,,TRUE,TRUE,TRUE
2023,1,"Hanson, Morris and Moran",SKU1085,Wine,472.97,109,41.1,207,423,,,TRUE,TRUE,TRUE
2023,1,Rivera-Swanson,SKU1115,Spirits,261.68,88,43.71,187,171,,,TRUE,TRUE,TRUE
2023,1,"Strong, Elliott and Parsons",SKU1119,Cider,190.04,25,,134,299,,,TRUE,TRUE,TRUE
2023,1,Padilla-Marquez,SKU1171,Spirits,406.41,158,17.39,363,421,,,TRUE,TRUE,TRUE
2023,1,"Sutton, Rogers and Rodriguez",SKU1201,Cider,396.83,91,,394,292,,,TRUE,TRUE,TRUE
2023,1,Bauer LLC,SKU1204,Spirits,385.64,49,13.01,87,112,,,TRUE,TRUE,TRUE
2023,1,Graham Inc,SKU1222,Cider,10.54,28,15.26,225,263,,,TRUE,TRUE,TRUE
2023,1,BLACK-POWERS,SKU1226,Cider,,177,11.92,372,384,,,FALSE,TRUE,TRUE
2023,1,"Sutton, Rogers and Rodriguez",SKU1243,Spirits,253.03,172,34.89,74,176,,,TRUE,TRUE,TRUE
2023,1,"Peterson, Miles and Howard",SKU1271,Cider  ,429.87,30,37.94,389,49,,,TRUE,TRUE,TRUE
2023,1,Rice Ltd,SKU1305,Cider,11,182,28.88,153,13,,,TRUE,TRUE,TRUE
2023,1,Martinez-Marquez,SKU1365,Spirits,56.43,129,17.44,274,108,,,TRUE,TRUE,TRUE
2023,1,"Reed, Harris and Wilson",SKU1383,Mixer,310.46,79,34.95,108,76,,,TRUE,TRUE,TRUE
2023,1,Martinez-Marquez,SKU1433,Spirits,324.45,42,43.74,320,179,,,TRUE,TRUE,TRUE
2023,1,"Allen, Ramirez and Rodriguez",SKU1434,Beer,,132,44.96,39,378,,,FALSE,TRUE,TRUE
2023,1,Mccoy Ltd,SKU1452,Beer,357.82,37,,226,51,,,TRUE,TRUE,TRUE
2023,1,Johnson Group,SKU1458,Cider,164.08,18,34.94,214,387,,,TRUE,TRUE,TRUE
2023,1,Glover-Johnson,SKU1477,Wine,127.75,33,46.26,78,129,,,TRUE,TRUE,TRUE
2023,1,"Allen, Ramirez and Rodriguez",SKU1490,Wine,321.35,65,,259,115,,,TRUE,TRUE,TRUE
2023,1,"Mcknight, Lopez and Wilson",SKU1501,Cider  ,429.94,88,31.48,46,101,,,TRUE,TRUE,TRUE
2023,1,Haynes LLC,SKU1503,Spirits,459.56,20,43.44,17,104,,,TRUE,TRUE,TRUE
2023,1,Johnson Group,SKU1508,Mixer,22.01,173,43.27,208,408,,,TRUE,TRUE,TRUE
2023,1,Bauer LLC,SKU1539,Mixer,230.92,96,11.57,99,85,,,TRUE,TRUE,TRUE
2023,1,Haynes LLC,SKU1574,Spirits,269.34,125,20.77,342,92,,,TRUE,TRUE,TRUE
2023,1,Bauer LLC,SKU1589,Mixer,318.49,139,26.83,387,253,,,TRUE,TRUE,TRUE
2023,1,"Robinson, Young and Garcia",SKU1607,Spirits,294.64,35,19.32,165,317,,,TRUE,TRUE,TRUE
2023,1,Douglas PLC,SKU1711,Cider,326.95,18,12.79,273,426,,,TRUE,TRUE,TRUE
2023,1,Rice Ltd,SKU1720,Cider,498.57,98,22.86,85,9,,,TRUE,TRUE,TRUE
2023,1,"TATE, CALLAHAN AND FORD",SKU1787,Wine,423.54,195,11.86,405,390,,,TRUE,TRUE,TRUE
2023,1,Moore-Williams,SKU1804,Wine,496.3,68,18.44,361,188,,,TRUE,TRUE,TRUE
2023,1,Baxter LLC,SKU1827,Spirits,26.16,41,15.78,82,3,,,TRUE,TRUE,TRUE
2023,1,"Moore, Noble and Wallace",SKU1845,Beer,157.44,138,48.4,288,192,,,TRUE,TRUE,TRUE
2023,1,"Martinez, Fry and Wallace",SKU1871,Cider,451.73,82,12.93,493,57,,,TRUE,TRUE,TRUE
2023,1,Douglas PLC,SKU1913,Beer,463.68,38,14.93,320,210,,,TRUE,TRUE,TRUE
2023,1,"Strong, Elliott and Parsons",SKU1921,Wine,149.66,30,11.37,355,317,,,TRUE,TRUE,TRUE
2023,1,Edwards-Hudson,SKU1925,Wine,142.03,107,45.51,63,87,,,TRUE,TRUE,TRUE
2023,1,Graham Inc,SKU1929,Spirits,130.28,10,39.85,42,-117,,,TRUE,TRUE,TRUE
2023,1,Bauer LLC,SKU1941,Beer,183.71,140,39.8,363,296,,,TRUE,TRUE,TRUE
2023,1,Moore-Williams,SKU1949,Mixer,325.79,61,13.67,16,377,,,TRUE,TRUE,TRUE
2023,1,Hall PLC,SKU2074,Spirits,173.75,37,48.05,25,463,,,TRUE,TRUE,TRUE
2023,1,"Moore, Noble and Wallace",SKU2120,Wine,167.64,108,45.45,25,436,,,TRUE,TRUE,TRUE
2023,1,"Sutton, Rogers and Rodriguez",SKU2184,Cider,336.87,17,37.04,469,5,,,TRUE,TRUE,TRUE
2023,1,Martinez-Marquez,SKU2202,Cider,97.42,130,35.93,72,228,,,TRUE,TRUE,TRUE
2023,1,Holt Ltd,SKU2287,Spirits,missing,26,32.72,361,19,,,FALSE,TRUE,TRUE
2023,1,Hayes-Burke,SKU2298,Beer,213.31,183,49.3,167,158,,,TRUE,TRUE,TRUE
2023,1,"Perez, Ray and Miller",SKU2333,Beer,287.51,106,32.77,21,13,,,TRUE,TRUE,TRUE
2023,1,Thomas-Campos,SKU2379,Mixer,412.26,8,5.8,-6,481,,,TRUE,TRUE,TRUE
2023,1,"Perkins, Turner and Elliott",SKU2420,Wine,387.97,93,7.8,217,138,,,TRUE,TRUE,TRUE
2023,1,"Ayers, Morales and Jordan",SKU2527,Beer,372.01,162,47.51,263,173,,,TRUE,TRUE,TRUE
2023,1,Edwards-Hudson,SKU2535,Mixer,397.75,96,,55,194,,,TRUE,TRUE,TRUE
2023,1,"Perkins, Turner and Elliott",SKU2580,Cider,264.25,95,33.7,146,30,,,TRUE,TRUE,TRUE
2023,1,Edwards-Hudson,SKU2616,Mixer,221.37,65,8.78,123,352,,,TRUE,TRUE,TRUE
2023,1,Holt Ltd,SKU2625,Wine,373.07,32,16.04,154,69,,,TRUE,TRUE,TRUE
2023,1,Guerrero-Sullivan,SKU2691,Cider  ,315.03,80,41.77,295,25,,,TRUE,TRUE,TRUE
2023,1,Padilla-Marquez,SKU2712,Wine,406,10,38.84,378,302,,,TRUE,TRUE,TRUE
2023,1,Padilla-Marquez,SKU2749,Wine  ,256.41,110,8.86,271,183,,,TRUE,TRUE,TRUE
2023,1,Rivera-Swanson,SKU2900,Cider  ,435.95,179,,399,230,,,TRUE,TRUE,TRUE
2023,1,Hall PLC,SKU2901,Cider,461.08,64,34.28,8,490,,,TRUE,TRUE,TRUE
2023,1,Mejia-Holmes,SKU2944,Cider,286.23,138,25.97,185,341,,,TRUE,TRUE,TRUE
2023,1,Mccoy Ltd,SKU2982,Cider,257.94,140,20.24,336,231,,,TRUE,TRUE,TRUE
2023,1,Vance Inc,SKU3040,Cider,,22,30.46,329,442,,,FALSE,TRUE,TRUE
2023,1,"Sutton, Rogers and Rodriguez",SKU3041,Wine,15.22,38,35.18,33,299,,,TRUE,TRUE,TRUE
2023,1,Moore-Williams,SKU3050,Cider,403.97,47,33.45,431,272,,,TRUE,TRUE,TRUE
2023,1,Johnson Group,SKU3200,Spirits,70.97,147,36.98,435,495,,,TRUE,TRUE,TRUE
2023,1,Haynes LLC,SKU3228,Cider,460.51,31,47.34,155,347,,,TRUE,TRUE,TRUE
2023,1,Hayes-Burke,SKU3237,Wine,347.75,84,45.22,124,372,,,TRUE,TRUE,TRUE
2023,1,HOLT LTD,SKU3268,Wine,307.26,76,38.51,18,440,,,TRUE,TRUE,TRUE
2023,1,Cobb Group,SKU3306,Beer,408.85,150,,194,249,,,TRUE,TRUE,TRUE
2023,1,"Hanson, Morris and Moran",SKU3319,Beer  ,327.22,25,39.18,33,302,,,TRUE,TRUE,TRUE
2023,1,Cook-Gregory,SKU3367,Beer,247.83,127,25.35,80,266,,,TRUE,TRUE,TRUE
2023,1,"Anderson, Williams and Scott",SKU3438,Wine,120.22,122,14.73,25,84,,,TRUE,TRUE,TRUE
2023,1,"Sutton, Rogers and Rodriguez",SKU3489,Mixer,314.87,85,21.31,277,334,,,TRUE,TRUE,TRUE
2023,1,Mccoy Ltd,SKU3535,Cider  ,495.86,191,38.28,179,246,,,TRUE,TRUE,TRUE
2023,1,Padilla-Marquez,SKU3559,Wine,164.88,191,42.81,360,385,,,TRUE,TRUE,TRUE
2023,1,Romero Inc,SKU3625,Spirits  ,187.79,123,15.23,490,117,,,TRUE,TRUE,TRUE
2023,1,"Moore, Noble and Wallace",SKU3645,Spirits  ,446.55,133,9.52,31,256,,,TRUE,TRUE,TRUE
2023,1,Rice Ltd,SKU3661,Mixer,245.49,75,29.06,436,349,,,TRUE,TRUE,TRUE
2023,1,Graham Inc,SKU3685,Cider,114.41,100,42.97,427,359,,,TRUE,TRUE,TRUE
2023,1,Cook-Gregory,SKU3729,Wine,391.88,169,22.37,86,293,,,TRUE,TRUE,TRUE
2023,1,Glover-Johnson,SKU3771,Beer,,14,27.77,301,432,,,FALSE,TRUE,TRUE
2023,1,Vance Inc,SKU3799,Spirits,320,20,39.04,478,428,,,TRUE,TRUE,TRUE
2023,1,Guerrero-Sullivan,SKU3871,Beer,16.11,62,10.65,351,131,,,TRUE,TRUE,TRUE
2023,1,"Martinez, Fry and Wallace",SKU3902,Wine,465.68,109,40.56,156,408,,,TRUE,TRUE,TRUE
2023,1,Rice Ltd,SKU3938,Cider,,106,9.36,270,23,,,FALSE,TRUE,TRUE
2023,1,Vance Inc,SKU3999,Spirits,266.29,158,20.19,21,452,,,TRUE,TRUE,TRUE
2023,1,Romero Inc,SKU4038,Beer,199.29,58,39.28,448,387,,,TRUE,TRUE,TRUE
2023,1,Padilla-Marquez,SKU4058,Cider,346.74,15,21.47,240,277,,,TRUE,TRUE,TRUE
2023,1,Glover-Johnson,SKU4075,Cider,81.77,41,26.53,317,73,,,TRUE,TRUE,TRUE
2023,1,Baker Group,SKU4138,Beer,21.25,190,26.17,255,339,,,TRUE,TRUE,TRUE
2023,1,Jones-Jensen,SKU4168,Wine,56.89,29,12,458,37,,,TRUE,TRUE,TRUE
2023,1,"Perez, Ray and Miller",SKU4293,Spirits,322.6,192,22.65,471,191,,,TRUE,TRUE,TRUE
2023,1,Richardson-Ferguson,SKU4339,Cider,92.08,145,N/A,291,376,,,TRUE,TRUE,TRUE
2023,1,Bauer LLC,SKU4342,Beer,73.61,160,14.67,182,498,,,TRUE,TRUE,TRUE
2023,1,Edwards-Hudson,SKU4421,Wine,247.65,193,27.48,13,497,,,TRUE,TRUE,TRUE
2023,1,"Mcknight, Lopez and Wilson",SKU4464,Mixer,171.21,56,48.19,154,76,,,TRUE,TRUE,TRUE
2023,1,"ROBINSON, YOUNG AND GARCIA",SKU4476,Spirits,368.62,44,16.98,365,162,,,TRUE,TRUE,TRUE
2023,1,Glover-Johnson,SKU4482,Beer,256.6,108,32.6,169,310,,,TRUE,TRUE,TRUE
2023,1,Glover-Johnson,SKU4488,Cider,371.6,36,18.41,474,370,,,TRUE,TRUE,TRUE
2023,1,Padilla-Marquez,SKU4622,Beer  ,460.83,108,42.56,49,95,,,TRUE,TRUE,TRUE
2023,1,Lambert Inc,SKU4633,Wine,92.3,136,41.83,109,415,,,TRUE,TRUE,TRUE
2023,1,"Allen, Ramirez and Rodriguez",SKU4645,Cider,74.53,46,8.86,82,35,,,TRUE,TRUE,TRUE
2023,1,Bauer LLC,SKU4654,Wine,290.4,120,13.44,194,18,,,TRUE,TRUE,TRUE
2023,1,"Moore, Noble and Wallace",SKU4663,Spirits,180.01,26,23.72,125,374,,,TRUE,TRUE,TRUE
2023,1,"Strong, Elliott and Parsons",SKU4688,Spirits  ,497.1,146,48.31,312,22,,,TRUE,TRUE,TRUE
2023,1,Martinez-Marquez,SKU4710,Beer,483.46,1,34.93,349,25,,,TRUE,TRUE,TRUE
2023,1,Baker Group,SKU4718,Wine  ,327.33,150,45.61,168,112,,,TRUE,TRUE,TRUE
2023,1,Lambert Inc,SKU4726,Mixer,451.99,74,15.31,351,141,,,TRUE,TRUE,TRUE
2023,1,"Tate, Callahan and Ford",SKU4859,Cider,181.74,122,18.47,157,103,,,TRUE,TRUE,TRUE
2023,1,Contreras and Sons,SKU4877,Cider,419.54,182,37.35,81,401,,,TRUE,TRUE,TRUE
2023,1,Guerrero-Sullivan,SKU4894,Beer,24.5,78,11.36,55,1,,,TRUE,TRUE,TRUE
2023,1,Moore-Williams,SKU4904,Beer,305.42,10,23.7,227,251,,,TRUE,TRUE,TRUE
2023,1,"ALLEN, RAMIREZ AND RODRIGUEZ",SKU4906,Spirits,266.07,50,29.27,181,90,,,TRUE,TRUE,TRUE
2023,1,Jones-Jensen,SKU4932,Beer,257.55,139,8.77,22,365,,,TRUE,TRUE,TRUE
2023,1,"Anderson, Williams and Scott",SKU4985,Mixer,377.99,57,,275,235,,,TRUE,TRUE,TRUE
2023,1,Baxter LLC,SKU4997,Cider,340.62,103,15.77,391,203,,,TRUE,TRUE,TRUE
2023,1,Holt Ltd,SKU5082,Cider,152.43,110,30.67,317,117,,,TRUE,TRUE,TRUE
2023,1,"Martinez, Fry and Wallace",SKU5083,Beer,51.59,192,13.7,142,124,,,TRUE,TRUE,TRUE
2023,1,"Ayers, Morales and Jordan",SKU5095,Beer,2.72,129,10.19,266,463,,,TRUE,TRUE,TRUE
2023,1,HAYES-BURKE,SKU5145,Spirits,264.52,30,15.48,476,247,,,TRUE,TRUE,TRUE
2023,1,Padilla-Marquez,SKU5146,Wine,115.06,118,32.74,455,175,,,TRUE,TRUE,TRUE
2023,1,Thomas-Campos,SKU5152,Cider,154.97,106,,256,189,,,TRUE,TRUE,TRUE
2023,1,Baxter LLC,SKU5174,Cider,342.37,172,10.53,280,281,,,TRUE,TRUE,TRUE
2023,1,"Martinez, Fry and Wallace",SKU5186,Wine,192.66,46,19.26,428,40,,,TRUE,TRUE,TRUE
2023,1,"Moore, Noble and Wallace",SKU5199,Beer,380.5,113,15.54,156,373,,,TRUE,TRUE,TRUE
2023,1,"Mcknight, Lopez and Wilson",SKU5255,Beer,4.98,18,37.01,1,222,,,TRUE,TRUE,TRUE
2023,1,"Robinson, Young and Garcia",SKU5346,Mixer  ,289.04,146,17.46,52,46,,,TRUE,TRUE,TRUE
2023,1,Glover-Johnson,SKU5431,Cider,203.27,101,21.09,205,14,,,TRUE,TRUE,TRUE
2023,1,Rice Ltd,SKU5460,Wine,0.24,118,,62,194,,,TRUE,TRUE,TRUE
2023,1,Graham Inc,SKU5522,Wine,0.58,77,N/A,68,372,,,TRUE,TRUE,TRUE
2023,1,Hall PLC,SKU5595,Wine  ,128.21,39,20.66,161,239,,,TRUE,TRUE,TRUE
2023,1,"Anderson, Williams and Scott",SKU5619,Beer,94.68,81,23.59,9,16,,,TRUE,TRUE,TRUE
2023,1,"Robinson, Young and Garcia",SKU5636,Spirits,174.58,161,31.65,486,405,,,TRUE,TRUE,TRUE
2023,1,Jones-Jensen,SKU5734,Spirits  ,432.68,44,20.32,329,428,,,TRUE,TRUE,TRUE
2023,1,Holt Ltd,SKU5757,Mixer,489.31,46,35.21,294,374,,,TRUE,TRUE,TRUE
2023,1,"Riddle, Robinson and Banks",SKU5784,Cider,47.57,132,17.97,12,16,,,TRUE,TRUE,TRUE
2023,1,Cook-Gregory,SKU5787,Wine,missing,87,32.31,194,390,,,FALSE,TRUE,TRUE
2023,1,"Robinson, Fleming and Adkins",SKU5841,Cider,34.17,75,44,208,276,,,TRUE,TRUE,TRUE
2023,1,Johnson Group,SKU5843,Beer,317.43,9,11.94,1,11,,,TRUE,TRUE,TRUE
2023,1,"Peterson, Miles and Howard",SKU5850,Wine,324.31,172,22.63,62,163,,,TRUE,TRUE,TRUE
2023,1,Johnson Group,SKU5943,Cider,290.92,162,8.84,355,311,,,TRUE,TRUE,TRUE
2023,1,"Perez, Ray and Miller",SKU5947,Wine,138.44,5,28.73,213,303,,,TRUE,TRUE,TRUE
2023,1,"Mcknight, Lopez and Wilson",SKU5948,Wine,190.67,77,36.07,127,481,,,TRUE,TRUE,TRUE
2023,1,"Mcknight, Lopez and Wilson",SKU5973,Mixer,74.82,26,38.7,467,10,,,TRUE,TRUE,TRUE
2023,1,Rodriguez-Allen,SKU6017,Spirits,67.01,118,36.11,423,9,,,TRUE,TRUE,TRUE
2023,1,"Anderson, Williams and Scott",SKU6043,Mixer,216.58,176,20.81,149,387,,,TRUE,TRUE,TRUE
2023,1,"MARTINEZ, FRY AND WALLACE",SKU6074,Cider,24.91,149,8.21,62,277,,,TRUE,TRUE,TRUE
2023,1,Haynes LLC,SKU6082,Beer,306.97,73,26.75,82,152,,,TRUE,TRUE,TRUE
2023,1,"Perez, Ray and Miller",SKU6098,Cider,474.4,44,30.38,246,123,,,TRUE,TRUE,TRUE
2023,1,Patel Group,SKU6099,Spirits,93.51,27,42.54,157,196,,,TRUE,TRUE,TRUE
2023,1,Holt Ltd,SKU6240,Mixer,491.56,130,19.83,125,413,,,TRUE,TRUE,TRUE
2023,1,Rivera-Swanson,SKU6282,Beer,324.25,38,20.54,356,108,,,TRUE,TRUE,TRUE
2023,1,Martinez-Marquez,SKU6294,Wine,305.05,51,7.53,179,223,,,TRUE,TRUE,TRUE
2023,1,Holt Ltd,SKU6334,Mixer,23.98,95,12.01,142,23,,,TRUE,TRUE,TRUE
2023,1,"Perkins, Turner and Elliott",SKU6380,Cider  ,39.63,187,7.82,464,369,,,TRUE,TRUE,TRUE
2023,1,Romero Inc,SKU6409,Mixer,251.87,113,22.65,485,105,,,TRUE,TRUE,TRUE
2023,1,Mejia-Holmes,SKU6430,Cider,383.51,28,9.72,360,122,,,TRUE,TRUE,TRUE
2023,1,Thomas-Campos,SKU6446,Spirits,87.23,53,42.62,112,297,,,TRUE,TRUE,TRUE
2023,1,"Hanson, Morris and Moran",SKU6507,Beer  ,361.29,25,,78,474,,,TRUE,TRUE,TRUE
2023,1,Lambert Inc,SKU6531,Spirits,167.95,185,22.02,266,7,,,TRUE,TRUE,TRUE
2023,1,Contreras and Sons,SKU6564,Spirits,476.77,121,23.22,101,155,,,TRUE,TRUE,TRUE
2023,1,Guerrero-Sullivan,SKU6571,Beer,17.16,9,23.68,292,126,,,TRUE,TRUE,TRUE
2023,1,Haynes LLC,SKU6687,Spirits,270.38,137,46.55,183,214,,,TRUE,TRUE,TRUE
2023,1,Moore-Williams,SKU6693,Wine,109.15,119,33.27,492,142,,,TRUE,TRUE,TRUE
2023,1,"Robinson, Fleming and Adkins",SKU6738,Beer,279.74,110,7.53,284,332,,,TRUE,TRUE,TRUE
2023,1,Lambert Inc,SKU6836,Beer  ,180.89,63,43.92,407,158,,,TRUE,TRUE,TRUE
2023,1,Holt Ltd,SKU6842,Cider,277.66,38,38.35,132,97,,,TRUE,TRUE,TRUE
2023,1,Haynes LLC,SKU6904,Wine  ,493.35,71,36.1,13,463,,,TRUE,TRUE,TRUE
2023,1,"Strong, Elliott and Parsons",SKU6923,Spirits,357.89,42,44.11,301,60,,,TRUE,TRUE,TRUE
2023,1,"Ayers, Morales and Jordan",SKU6996,Wine,99.13,142,22.39,488,50,,,TRUE,TRUE,TRUE
2023,1,"Johnson, Davis and Finley",SKU7000,Mixer,,186,32.13,366,175,,,FALSE,TRUE,TRUE
2023,1,"Robinson, Fleming and Adkins",SKU7025,Mixer,361.94,84,10.19,448,86,,,TRUE,TRUE,TRUE
2023,1,Mejia-Holmes,SKU7032,Wine,144.94,4,30.13,157,84,,,TRUE,TRUE,TRUE
2023,1,Contreras and Sons,SKU7060,Beer,257,79,16.52,466,75,,,TRUE,TRUE,TRUE
2023,1,Mccoy Ltd,SKU7082,Spirits,252.21,106,46.72,143,91,,,TRUE,TRUE,TRUE
2023,1,Glover-Johnson,SKU7100,Wine,63.79,6,33.74,446,397,,,TRUE,TRUE,TRUE
2023,1,"Sutton, Rogers and Rodriguez",SKU7101,Spirits,221.61,59,35.85,37,481,,,TRUE,TRUE,TRUE
2023,1,"Strong, Elliott and Parsons",SKU7118,Wine,298.06,45,18.23,146,452,,,TRUE,TRUE,TRUE
2023,1,Mccoy Ltd,SKU7154,Mixer,115.98,98,47.64,430,70,,,TRUE,TRUE,TRUE
2023,1,Hayes-Burke,SKU7157,Cider,271.75,171,9.55,137,83,,,TRUE,TRUE,TRUE
2023,1,Baxter LLC,SKU7305,Wine,202.14,185,20.29,432,20,,,TRUE,TRUE,TRUE
2023,1,Romero Inc,SKU7353,Cider,287.99,102,46.52,433,59,,,TRUE,TRUE,TRUE
2023,1,Baxter LLC,SKU7378,Mixer,427.56,187,25.71,457,63,,,TRUE,TRUE,TRUE
2023,1,"Johnson, Davis and Finley",SKU7419,Beer,447.84,93,47.21,290,58,,,TRUE,TRUE,TRUE
2023,1,JONES-JENSEN,SKU7468,Cider,471.47,80,46.95,480,477,,,TRUE,TRUE,TRUE
2023,1,"Riddle, Robinson and Banks",SKU7496,Mixer,390.15,121,36.56,104,124,,,TRUE,TRUE,TRUE
2023,1,"Perez, Ray and Miller",SKU7503,Beer,448.52,116,35,138,173,,,TRUE,TRUE,TRUE
2023,1,"Perkins, Turner and Elliott",SKU7598,Wine,83.37,6,48.58,312,107,,,TRUE,TRUE,TRUE
2023,1,Rice Ltd,SKU7623,Cider,241.47,95,48.65,14,223,,,TRUE,TRUE,TRUE
2023,1,Mejia-Holmes,SKU7626,Beer,331.48,52,18.32,275,483,,,TRUE,TRUE,TRUE
2023,1,Edwards-Hudson,SKU7678,Mixer,194.66,61,45.31,431,17,,,TRUE,TRUE,TRUE
2023,1,Baker Group,SKU7796,Cider,347.53,102,15.13,385,103,,,TRUE,TRUE,TRUE
2023,1,"Mcknight, Lopez and Wilson",SKU7892,Cider,224.11,59,6.74,153,42,,,TRUE,TRUE,TRUE
2023,1,Douglas PLC,SKU7921,Cider,421.65,44,5.34,444,109,,,TRUE,TRUE,TRUE
2023,1,"Tate, Callahan and Ford",SKU7924,Mixer,366.57,114,17.23,393,68,,,TRUE,TRUE,TRUE
2023,1,RIVERA-SWANSON,SKU7938,Cider,107.14,160,41.27,261,294,,,TRUE,TRUE,TRUE
2023,1,"Mcknight, Lopez and Wilson",SKU7941,Spirits,92.34,64,17.78,293,289,,,TRUE,TRUE,TRUE
2023,1,Richardson-Ferguson,SKU7960,Mixer,421.69,7,17.66,116,349,,,TRUE,TRUE,TRUE
2023,1,"Allen, Ramirez and Rodriguez",SKU7970,Beer,498.17,11,9.53,488,61,,,TRUE,TRUE,TRUE
2023,1,Black-Powers,SKU7992,Spirits,119.33,185,8.59,207,160,,,TRUE,TRUE,TRUE
2023,1,"Sutton, Rogers and Rodriguez",SKU8085,Beer,106.91,173,46.05,11,401,,,TRUE,TRUE,TRUE
2023,1,Douglas PLC,SKU8111,Wine,227.75,84,,9,250,,,TRUE,TRUE,TRUE
2023,1,HAYNES LLC,SKU8132,Spirits,138.54,11,39.88,499,142,,,TRUE,TRUE,TRUE
2023,1,"PEREZ, RAY AND MILLER",SKU8156,Mixer  ,223.02,135,42.69,414,264,,,TRUE,TRUE,TRUE
2023,1,Graham Inc,SKU8161,Spirits,missing,102,8.15,448,418,,,FALSE,TRUE,TRUE
2023,1,"Johnson, Davis and Finley",SKU8190,Mixer,215.5,103,49.8,377,83,,,TRUE,TRUE,TRUE
