year,month,supplier,item_code,item_type,retail_sales,retail_transfers,cost_per_unit,beg_inventory,end_inventory
2023,1,Moore-Williams,SKU3050,Cider,125.92,47,7.87,431,272
2023,1,Johnson Group,SKU3200,Spirits,699.39,147,36.81,435,495
2023,1,Haynes LLC,SKU3228,Cider,192.0,31,7.68,155,347
2023,1,Hayes-Burke,SKU3237,Wine,108.72,84,18.12,124,372
2023,1,HOLT LTD,SKU3268,Wine,414.99,76,14.31,452,440
2023,1,Cobb Group,SKU3306,Beer,378.56,150,14.56,194,249
2023,1,"Hanson, Morris and Moran",SKU3319,Beer  ,65.82,25,10.97,139,302
2023,1,Cook-Gregory,SKU3367,Beer,317.28,127,13.22,80,266
2023,1,"Anderson, Williams and Scott",SKU3438,Wine,236.73,122,18.21,331,84
2023,1,"Sutton, Rogers and Rodriguez",SKU3489,Mixer,51.12,85,5.68,277,334
2023,1,Mccoy Ltd,SKU3535,Cider  ,51.0,191,5.1,179,246
2023,1,Padilla-Marquez,SKU3559,Wine,136.14,191,22.69,360,385
2023,1,Romero Inc,SKU3625,Spirits  ,368.81,123,28.37,490,117
2023,1,"Moore, Noble and Wallace",SKU3645,Spirits  ,1266.0,133,52.75,126,256
2023,1,Rice Ltd,SKU3661,Mixer,74.8,75,3.74,436,349
2023,1,Graham Inc,SKU3685,Cider,267.03,100,11.61,427,359
2023,1,Cook-Gregory,SKU3729,Wine,438.72,169,18.28,86,293
2023,1,Glover-Johnson,SKU3771,Beer,131.55,14,8.77,301,432
2023,1,Vance Inc,SKU3799,Spirits,399.6,20,44.4,478,428
2023,1,Guerrero-Sullivan,SKU3871,Beer,234.15,62,11.15,351,131
2023,1,"Martinez, Fry and Wallace",SKU3902,Wine,329.28,109,15.68,156,408
2023,1,Rice Ltd,SKU3938,Cider,103.62,106,9.42,270,331
2023,1,Vance Inc,SKU3999,Spirits,1174.75,158,46.99,305,452
2023,1,Romero Inc,SKU4038,Beer,209.66,58,9.53,448,387
2023,1,Padilla-Marquez,SKU4058,Cider,213.36,15,7.62,240,277
2023,1,Glover-Johnson,SKU4075,Cider,131.34,41,5.97,317,73
2023,1,Baker Group,SKU4138,Beer,206.55,190,7.65,255,339
2023,1,Jones-Jensen,SKU4168,Wine,53.4,29,10.68,458,238
2023,1,"Perez, Ray and Miller",SKU4293,Spirits,1035.88,192,35.72,471,191
2023,1,Richardson-Ferguson,SKU4339,Cider,129.58,145,11.78,291,376
2023,1,Bauer LLC,SKU4342,Beer,91.14,160,13.02,182,498
2023,1,Edwards-Hudson,SKU4421,Wine,297.96,193,11.46,329,497
2023,1,"Mcknight, Lopez and Wilson",SKU4464,Mixer,192.92,56,7.42,154,76
2023,1,"ROBINSON, YOUNG AND GARCIA",SKU4476,Spirits,230.85,44,46.17,365,162
2023,1,Glover-Johnson,SKU4482,Beer,47.25,108,6.75,169,310
2023,1,Glover-Johnson,SKU4488,Cider,60.16,36,7.52,474,370
2023,1,Padilla-Marquez,SKU4622,Beer  ,146.16,108,5.22,229,95
2023,1,Lambert Inc,SKU4633,Wine,420.58,136,24.74,109,415
2023,1,"Allen, Ramirez and Rodriguez",SKU4645,Cider,44.3,46,8.86,82,418
2023,1,Bauer LLC,SKU4654,Wine,261.06,120,13.74,194,134
2023,1,"Moore, Noble and Wallace",SKU4663,Spirits,558.84,26,46.57,125,374
2023,1,"Strong, Elliott and Parsons",SKU4688,Spirits  ,1395.84,146,58.16,312,398
2023,1,Martinez-Marquez,SKU4710,Beer,69.76,1,8.72,349,363
2023,1,Baker Group,SKU4718,Wine  ,138.67,150,19.81,168,112
2023,1,Lambert Inc,SKU4726,Mixer,183.04,74,7.04,351,141
2023,1,"Tate, Callahan and Ford",SKU4859,Cider,124.43,122,5.41,157,103
2023,1,Contreras and Sons,SKU4877,Cider,176.46,182,10.38,81,401
2023,1,Guerrero-Sullivan,SKU4894,Beer,218.4,78,9.1,55,211
2023,1,Moore-Williams,SKU4904,Beer,79.31,10,11.33,227,251
2023,1,"ALLEN, RAMIREZ AND RODRIGUEZ",SKU4906,Spirits,303.03,50,33.67,181,90
2023,1,Jones-Jensen,SKU4932,Beer,335.34,139,12.42,167,365
2023,1,"Anderson, Williams and Scott",SKU4985,Mixer,197.75,57,7.91,275,235
2023,1,Baxter LLC,SKU4997,Cider,207.35,103,7.15,391,203
2023,1,Holt Ltd,SKU5082,Cider,98.2,110,9.82,317,117
2023,1,"Martinez, Fry and Wallace",SKU5083,Beer,102.9,192,6.86,142,124
2023,1,"Ayers, Morales and Jordan",SKU5095,Beer,238.24,129,14.89,266,463
2023,1,HAYES-BURKE,SKU5145,Spirits,1139.04,30,40.68,476,247
2023,1,Padilla-Marquez,SKU5146,Wine,335.24,118,11.56,455,175
2023,1,Thomas-Campos,SKU5152,Cider,53.44,106,6.68,256,189
2023,1,Baxter LLC,SKU5174,Cider,73.15,172,10.45,280,281
2023,1,"Martinez, Fry and Wallace",SKU5186,Wine,82.64,46,10.33,428,281
2023,1,"Moore, Noble and Wallace",SKU5199,Beer,155.68,113,11.12,156,373
2023,1,"Mcknight, Lopez and Wilson",SKU5255,Beer,108.81,18,12.09,434,222
2023,1,"Robinson, Young and Garcia",SKU5346,Mixer  ,86.8,146,6.2,52,338
2023,1,Glover-Johnson,SKU5431,Cider,69.72,101,11.62,205,117
2023,1,Rice Ltd,SKU5460,Wine,295.83,118,15.57,62,194
2023,1,Graham Inc,SKU5522,Wine,117.96,77,19.66,68,372
2023,1,Hall PLC,SKU5595,Wine  ,371.62,39,21.86,161,239
2023,1,"Anderson, Williams and Scott",SKU5619,Beer,135.52,81,9.68,308,467
2023,1,"Robinson, Young and Garcia",SKU5636,Spirits,238.62,161,39.77,486,405
2023,1,Jones-Jensen,SKU5734,Spirits  ,623.28,44,44.52,329,428
2023,1,Holt Ltd,SKU5757,Mixer,154.0,46,5.5,294,374
2023,1,"Riddle, Robinson and Banks",SKU5784,Cider,109.2,132,7.28,189,247
2023,1,Cook-Gregory,SKU5787,Wine,495.0,87,19.8,194,390
2023,1,"Robinson, Fleming and Adkins",SKU5841,Cider,60.84,75,5.07,208,276
2023,1,Johnson Group,SKU5843,Beer,174.0,9,6.96,220,131
2023,1,"Peterson, Miles and Howard",SKU5850,Wine,246.07,172,22.37,62,163
2023,1,Johnson Group,SKU5943,Cider,287.0,162,11.48,355,311
2023,1,"Perez, Ray and Miller",SKU5947,Wine,178.33,5,10.49,213,303
2023,1,"Mcknight, Lopez and Wilson",SKU5948,Wine,244.95,77,16.33,127,481
2023,1,"Mcknight, Lopez and Wilson",SKU5973,Mixer,99.58,26,7.66,467,178
2023,1,Rodriguez-Allen,SKU6017,Spirits,489.12,118,30.57,423,134
2023,1,"Anderson, Williams and Scott",SKU6043,Mixer,84.84,176,6.06,149,387
2023,1,"MARTINEZ, FRY AND WALLACE",SKU6074,Cider,92.16,149,5.76,62,277
2023,1,Haynes LLC,SKU6082,Beer,322.3,73,14.65,82,152
2023,1,"Perez, Ray and Miller",SKU6098,Cider,231.84,44,8.28,246,123
2023,1,Patel Group,SKU6099,Spirits,271.71,27,30.19,157,196
2023,1,Holt Ltd,SKU6240,Mixer,53.56,130,4.12,125,413
2023,1,Rivera-Swanson,SKU6282,Beer,92.26,38,6.59,356,108
2023,1,Martinez-Marquez,SKU6294,Wine,384.25,51,15.37,179,223
2023,1,Holt Ltd,SKU6334,Mixer,98.42,95,5.18,142,381
2023,1,"Perkins, Turner and Elliott",SKU6380,Cider  ,179.69,187,10.57,464,369
2023,1,Romero Inc,SKU6409,Mixer,76.34,113,6.94,485,105
2023,1,Mejia-Holmes,SKU6430,Cider,132.5,28,5.3,360,122
2023,1,Thomas-Campos,SKU6446,Spirits,991.4,53,49.57,112,297
2023,1,"Hanson, Morris and Moran",SKU6507,Beer  ,41.2,25,5.15,78,474
2023,1,Lambert Inc,SKU6531,Spirits,314.08,185,24.16,266,483
2023,1,Contreras and Sons,SKU6564,Spirits,1357.29,121,50.27,101,155
2023,1,Guerrero-Sullivan,SKU6571,Beer,222.41,9,9.67,292,126
2023,1,Haynes LLC,SKU6687,Spirits,419.65,137,38.15,183,214
2023,1,Moore-Williams,SKU6693,Wine,310.8,119,15.54,492,142
2023,1,"Robinson, Fleming and Adkins",SKU6738,Beer,118.95,110,7.93,284,332
2023,1,Lambert Inc,SKU6836,Beer  ,191.31,63,9.11,407,158
2023,1,Holt Ltd,SKU6842,Cider,156.45,38,7.45,132,97
2023,1,Haynes LLC,SKU6904,Wine  ,377.64,71,20.98,159,463
2023,1,"Strong, Elliott and Parsons",SKU6923,Spirits,978.48,42,54.36,301,60
2023,1,"Ayers, Morales and Jordan",SKU6996,Wine,315.04,142,14.32,488,50
2023,1,"Johnson, Davis and Finley",SKU7000,Mixer,50.68,186,7.24,366,175
2023,1,"Robinson, Fleming and Adkins",SKU7025,Mixer,59.4,84,3.3,448,86
2023,1,Mejia-Holmes,SKU7032,Wine,211.0,4,21.1,157,84
2023,1,Contreras and Sons,SKU7060,Beer,115.38,79,6.41,466,75
2023,1,Mccoy Ltd,SKU7082,Spirits,815.36,106,58.24,143,91
2023,1,Glover-Johnson,SKU7100,Wine,349.86,6,20.58,446,397
2023,1,"Sutton, Rogers and Rodriguez",SKU7101,Spirits,1585.44,59,58.72,134,481
2023,1,"Strong, Elliott and Parsons",SKU7118,Wine,80.4,45,16.08,146,452
2023,1,Mccoy Ltd,SKU7154,Mixer,43.84,98,5.48,430,70
2023,1,Hayes-Burke,SKU7157,Cider,271.4,171,11.8,137,83
2023,1,Baxter LLC,SKU7305,Wine,148.08,185,24.68,432,451
2023,1,Romero Inc,SKU7353,Cider,130.83,102,6.23,433,59
2023,1,Baxter LLC,SKU7378,Mixer,46.38,187,7.73,457,63
2023,1,"Johnson, Davis and Finley",SKU7419,Beer,103.53,93,14.79,290,58
2023,1,JONES-JENSEN,SKU7468,Cider,92.14,80,5.42,480,477
2023,1,"Riddle, Robinson and Banks",SKU7496,Mixer,133.5,121,5.34,104,124
2023,1,"Perez, Ray and Miller",SKU7503,Beer,271.25,116,10.85,138,173
2023,1,"Perkins, Turner and Elliott",SKU7598,Wine,411.6,6,17.15,312,107
2023,1,Rice Ltd,SKU7623,Cider,201.59,95,10.61,149,223
2023,1,Mejia-Holmes,SKU7626,Beer,99.09,52,11.01,275,483
2023,1,Edwards-Hudson,SKU7678,Mixer,55.09,61,7.87,431,343
2023,1,Baker Group,SKU7796,Cider,252.75,102,10.11,385,103
2023,1,"Mcknight, Lopez and Wilson",SKU7892,Cider,227.05,59,11.95,153,418
2023,1,Douglas PLC,SKU7921,Cider,90.02,44,6.43,444,109
2023,1,"Tate, Callahan and Ford",SKU7924,Mixer,58.63,114,5.33,393,68
2023,1,RIVERA-SWANSON,SKU7938,Cider,65.4,160,6.54,261,294
2023,1,"Mcknight, Lopez and Wilson",SKU7941,Spirits,691.73,64,40.69,293,289
2023,1,Richardson-Ferguson,SKU7960,Mixer,71.55,7,7.95,116,349
2023,1,"Allen, Ramirez and Rodriguez",SKU7970,Beer,192.74,11,8.38,488,61
2023,1,Black-Powers,SKU7992,Spirits,1066.24,185,38.08,207,160
2023,1,"Sutton, Rogers and Rodriguez",SKU8085,Beer,305.34,173,14.54,253,401
2023,1,Douglas PLC,SKU8111,Wine,359.94,84,17.14,258,250
2023,1,HAYNES LLC,SKU8132,Spirits,443.5,11,44.35,499,142
2023,1,"PEREZ, RAY AND MILLER",SKU8156,Mixer  ,180.5,135,7.22,414,264
2023,1,Graham Inc,SKU8161,Spirits,341.2,102,42.65,448,418
2023,1,"Johnson, Davis and Finley",SKU8190,Mixer,155.1,103,7.05,377,83
2023,1,Hall PLC,SKU8220,Cider,153.34,117,9.02,76,127
2023,1,"Robinson, Fleming and Adkins",SKU8233,Cider,68.0,174,6.8,122,154
2023,1,"Moore, Noble and Wallace",SKU8234,Mixer,158.34,166,5.46,346,269
2023,1,Cobb Group,SKU8335,Spirits,789.92,38,49.37,69,64
2023,1,Johnson Group,SKU8367,Cider,99.72,134,11.08,269,199
2023,1,Black-Powers,SKU8437,Spirits,464.14,16,20.18,99,437
2023,1,"Tate, Callahan and Ford",SKU8448,Cider,31.32,86,5.22,452,489
2023,1,"Robinson, Fleming and Adkins",SKU8556,Beer,203.5,106,8.14,122,464
2023,1,Jones-Jensen,SKU8558,Mixer,116.34,77,5.54,252,205
2023,1,"Allen, Ramirez and Rodriguez",SKU8610,Mixer,197.49,2,6.81,194,107
2023,1,Contreras and Sons,SKU8618,Beer,59.64,114,9.94,147,322
2023,1,"Robinson, Young and Garcia",SKU8624,Cider,140.1,52,9.34,259,423
2023,1,Glover-Johnson,SKU8630,Cider,91.08,2,8.28,274,397
2023,1,Romero Inc,SKU8637,Spirits,447.6,133,37.3,442,217
2023,1,"Sutton, Rogers and Rodriguez",SKU8690,Beer,181.22,183,10.66,221,220
2023,1,Rodriguez-Allen,SKU8696,Spirits,654.4,168,40.9,371,226
2023,1,Martinez-Marquez,SKU8759,Spirits,319.92,8,39.99,361,445
2023,1,"Strong, Elliott and Parsons",SKU8770,Mixer,19.44,43,3.24,225,471
2023,1,Mejia-Holmes,SKU8816,Mixer,62.2,109,3.11,297,109
2023,1,Cook-Gregory,SKU8838,Spirits  ,1071.6,35,44.65,143,345
2023,1,Rodriguez-Allen,SKU8876,Cider,192.57,97,9.17,287,121
2023,1,"Strong, Elliott and Parsons",SKU8887,Spirits,215.73,88,23.97,85,303
2023,1,"Johnson, Davis and Finley",SKU8932,Spirits,500.76,146,41.73,341,64
2023,1,Hall PLC,SKU8970,Spirits,913.14,107,50.73,449,284
2023,1,Black-Powers,SKU8992,Beer,273.63,37,13.03,359,276
2023,1,Edwards-Hudson,SKU9022,Spirits  ,611.1,82,29.1,105,405
2023,1,Hall PLC,SKU9031,Beer,69.92,71,8.74,149,342
2023,1,Rodriguez-Allen,SKU9050,Spirits,1173.63,8,40.47,297,97
2023,1,Mejia-Holmes,SKU9052,Mixer,127.71,82,4.73,109,131
2023,1,Padilla-Marquez,SKU9080,Mixer,33.96,192,5.66,167,402
2023,1,Baker Group,SKU9087,Wine  ,157.78,21,11.27,337,89
2023,1,Lambert Inc,SKU9094,Cider,154.1,74,6.7,263,64
2023,1,"HANSON, MORRIS AND MORAN",SKU9157,Wine,253.4,136,18.1,400,360
2023,1,Mejia-Holmes,SKU9164,Spirits,1246.0,115,49.84,310,110
2023,1,Contreras and Sons,SKU9234,Beer,244.34,85,12.86,320,159
2023,1,Patel Group,SKU9246,Mixer,151.38,66,5.22,233,430
2023,1,Mccoy Ltd,SKU9258,Spirits,249.6,149,31.2,291,269
2023,1,Contreras and Sons,SKU9270,Cider  ,209.79,76,9.99,114,258
2023,1,Douglas PLC,SKU9282,Cider,93.61,117,8.51,356,204
2023,1,"Hanson, Morris and Moran",SKU9318,Spirits,941.6,33,42.8,248,370
2023,1,Martinez-Marquez,SKU9339,Wine,343.65,43,22.91,118,78
2023,1,Rivera-Swanson,SKU9387,Cider,146.24,95,9.14,68,479
2023,1,"Perez, Ray and Miller",SKU9444,Mixer,160.44,10,7.64,349,342
2023,1,"Allen, Ramirez and Rodriguez",SKU9456,Mixer,27.15,38,5.43,134,128
2023,1,Mejia-Holmes,SKU9460,Cider,112.98,115,8.07,276,363
2023,1,Holt Ltd,SKU9505,Wine  ,314.2,160,15.71,271,315
2023,1,"Robinson, Fleming and Adkins",SKU9511,Spirits,300.44,119,21.46,226,326
2023,1,"Allen, Ramirez and Rodriguez",SKU9530,Beer,154.28,29,5.32,60,251
2023,1,Contreras and Sons,SKU9548,Cider,220.21,102,11.59,83,188
2023,1,Jones-Jensen,SKU9573,Spirits,493.83,72,54.87,257,328
2023,1,Vance Inc,SKU9586,Mixer,105.12,6,6.57,218,211
2023,1,GLOVER-JOHNSON,SKU9723,Mixer,77.61,165,5.97,223,311
2023,1,"Martinez, Fry and Wallace",SKU9936,Spirits,540.72,158,22.53,389,332
2023,1,Baker Group,SKU9939,Cider,180.54,100,10.03,164,112
2023,1,Holt Ltd,SKU9958,Cider,162.26,146,11.59,225,302
2023,1,HALL PLC,SKU10022,Mixer,139.59,26,5.17,310,328
2023,1,"Mcknight, Lopez and Wilson",SKU10058,Beer,58.3,194,5.83,286,158
2023,1,Rice Ltd,SKU10067,Mixer,72.0,169,4.0,338,140
2023,1,Graham Inc,SKU10086,Cider,162.75,169,7.75,326,92
2023,1,"Strong, Elliott and Parsons",SKU10116,Cider,58.85,4,5.35,168,302
2023,1,Mejia-Holmes,SKU10134,Mixer  ,57.19,183,3.01,217,196
2023,1,MEJIA-HOLMES,SKU10142,Cider,45.05,66,9.01,78,196
2023,1,"Allen, Ramirez and Rodriguez",SKU10175,Cider,275.28,167,11.47,74,477
2023,1,"Ayers, Morales and Jordan",SKU10248,Wine,185.28,127,11.58,72,331
2023,1,"Reed, Harris and Wilson",SKU10249,Mixer,23.1,4,3.85,86,279
2023,1,"ALLEN, RAMIREZ AND RODRIGUEZ",SKU10258,Wine,238.56,89,11.36,55,306
2023,1,"Hanson, Morris and Moran",SKU10288,Cider,93.96,1,10.44,459,252
2023,1,Romero Inc,SKU10337,Wine,244.0,155,24.4,130,303
2023,1,Haynes LLC,SKU10374,Cider,221.5,93,8.86,339,373
2023,1,Hayes-Burke,SKU10395,Mixer,29.1,177,4.85,340,424
2023,1,Black-Powers,SKU10432,Spirits,964.04,87,34.43,136,112
2023,1,"Hanson, Morris and Moran",SKU10490,Beer,237.25,191,9.49,233,260
2023,1,Jones-Jensen,SKU10616,Beer,155.68,181,5.56,365,97
2023,1,Edwards-Hudson,SKU10674,Spirits,375.12,155,20.84,138,78
2023,1,Lambert Inc,SKU10698,Beer,81.34,192,11.62,335,392
2023,1,Graham Inc,SKU10722,Mixer,119.77,148,4.13,182,449
2023,1,Hall PLC,SKU10724,Beer,136.22,63,9.73,456,220
2023,1,Graham Inc,SKU10786,Cider,175.27,99,10.31,319,355
2023,1,Rice Ltd,SKU10870,Cider,238.35,109,11.35,455,448
2023,1,Rice Ltd,SKU10956,Beer,62.76,12,10.46,82,352
2023,1,Guerrero-Sullivan,SKU10987,Spirits,1054.62,77,39.06,253,273
2023,1,Haynes LLC,SKU10993,Mixer,35.1,63,3.51,325,186
2024,1,Patel Group,SKU1086,Mixer,137.52,61,7.64,116,100
2024,1,Thomas-Campos,SKU1137,Beer,128.25,18,14.25,250,464
2024,1,Mccoy Ltd,SKU1146,Cider,220.59,147,11.61,310,232
2024,1,Guerrero-Sullivan,SKU1172,Beer,185.28,92,11.58,408,192
2024,1,"Allen, Ramirez and Rodriguez",SKU1227,Cider,178.1,36,6.85,437,153
2024,1,"Johnson, Davis and Finley",SKU1249,Mixer,161.69,64,7.03,310,454
2024,1,Contreras and Sons,SKU1308,Mixer,41.84,93,5.23,377,467
2024,1,"Hanson, Morris and Moran",SKU1381,Cider,88.79,136,6.83,310,96
2024,1,Mccoy Ltd,SKU1431,Mixer,164.0,29,6.56,390,150
2024,1,Jones-Jensen,SKU1438,Wine,375.1,130,17.05,265,212
2024,1,Martinez-Marquez,SKU1447,Beer  ,147.8,1,7.39,278,496
2024,1,"Allen, Ramirez and Rodriguez",SKU1591,Spirits  ,670.32,137,31.92,167,277
2024,1,"Tate, Callahan and Ford",SKU1614,Beer,135.68,95,8.48,116,270
2024,1,Patel Group,SKU1616,Cider,238.56,56,9.94,490,68
2024,1,"Moore, Noble and Wallace",SKU1617,Cider,53.01,122,5.89,95,257
2024,1,"Reed, Harris and Wilson",SKU1619,Spirits,471.6,85,58.95,387,293
2024,1,Lambert Inc,SKU1639,Spirits,668.76,148,55.73,219,114
2024,1,Baker Group,SKU1778,Mixer,118.86,159,5.66,117,277
2024,1,Black-Powers,SKU1875,Beer,202.28,16,7.78,245,212
2024,1,Hayes-Burke,SKU1910,Mixer,130.22,104,7.66,109,416
2024,1,Bauer LLC,SKU1935,Mixer,163.99,166,7.13,256,367
2024,1,Lambert Inc,SKU1937,Cider,108.02,28,9.82,206,326
2024,1,Douglas PLC,SKU1953,Wine,319.25,57,12.77,245,248
2024,1,Vance Inc,SKU1967,Beer,177.6,170,11.84,481,354
2024,1,"Reed, Harris and Wilson",SKU2009,Wine,444.4,3,20.2,220,435
2024,1,Black-Powers,SKU2020,Mixer,126.56,126,7.91,316,465
2024,1,"Mcknight, Lopez and Wilson",SKU2042,Cider,39.62,166,5.66,303,121
2024,1,Hall PLC,SKU2076,Wine,574.08,148,23.92,328,252
2024,1,Baker Group,SKU2090,Cider,45.6,101,5.7,381,154
2024,1,Baxter LLC,SKU2105,Cider,93.68,123,11.71,443,133
2024,1,Graham Inc,SKU2147,Beer,117.9,41,7.86,476,385
2024,1,Mccoy Ltd,SKU2153,Wine,146.08,66,13.28,270,101
2024,1,BAKER GROUP,SKU2188,Wine,313.56,69,12.06,466,320
2024,1,"Hanson, Morris and Moran",SKU2194,Spirits,667.75,22,26.71,464,90
2024,1,Patel Group,SKU2203,Spirits,973.26,11,54.07,317,216
2024,1,"Riddle, Robinson and Banks",SKU2218,Mixer,52.36,7,7.48,354,179
2024,1,"Mcknight, Lopez and Wilson",SKU2239,Cider,134.04,10,11.17,286,107
2024,1,Richardson-Ferguson,SKU2241,Spirits,306.18,12,34.02,438,161
2024,1,"Anderson, Williams and Scott",SKU2255,Beer,46.92,192,7.82,460,349
2024,1,Rice Ltd,SKU2308,Wine,249.06,107,17.79,133,253
2024,1,"Strong, Elliott and Parsons",SKU2330,Cider,147.6,62,7.38,113,305
2024,1,"Perkins, Turner and Elliott",SKU2342,Spirits,872.85,169,58.19,83,74
2024,1,"Allen, Ramirez and Rodriguez",SKU2365,Mixer,32.22,103,3.58,194,469
2024,1,Jones-Jensen,SKU2380,Beer  ,125.18,176,5.69,181,70
2024,1,Holt Ltd,SKU2405,Cider,150.24,5,9.39,325,322
2024,1,"Allen, Ramirez and Rodriguez",SKU2467,Mixer,39.0,161,6.5,103,94
2024,1,Haynes LLC,SKU2491,Wine  ,158.28,150,13.19,378,88
2024,1,Moore-Williams,SKU2507,Wine,81.78,158,13.63,340,487
2024,1,"Strong, Elliott and Parsons",SKU2509,Mixer,56.52,159,3.14,158,228
2024,1,Bauer LLC,SKU2523,Wine,197.01,160,17.91,346,108
2024,1,Richardson-Ferguson,SKU2541,Spirits,501.0,196,25.05,435,307
2024,1,"Anderson, Williams and Scott",SKU2543,Mixer,51.52,77,6.44,380,315
2024,1,Rice Ltd,SKU2639,Spirits,284.4,75,23.7,199,89
2024,1,Holt Ltd,SKU2672,Beer,201.97,163,10.63,155,386
2024,1,Rodriguez-Allen,SKU2676,Cider,184.8,147,9.24,358,494
2024,1,Johnson Group,SKU2708,Mixer,68.04,162,7.56,498,154
2024,1,Hayes-Burke,SKU2813,Spirits,684.93,118,40.29,147,341
2024,1,"Perkins, Turner and Elliott",SKU2822,Spirits,387.72,95,21.54,130,362
2024,1,Edwards-Hudson,SKU2845,Beer,78.75,13,8.75,310,164
2024,1,"Perkins, Turner and Elliott",SKU2859,Spirits,352.77,187,32.07,287,120
2024,1,Patel Group,SKU2860,Beer,56.49,120,8.07,358,319
2024,1,"Tate, Callahan and Ford",SKU2867,Cider,91.8,188,10.2,78,134
2024,1,Hayes-Burke,SKU2882,Beer,66.48,31,11.08,138,74
2024,1,Guerrero-Sullivan,SKU2996,Wine,585.75,140,23.43,169,267
2024,1,"Robinson, Fleming and Adkins",SKU3047,Wine,311.22,46,16.38,96,242
2024,1,Padilla-Marquez,SKU3061,Mixer,131.07,104,7.71,461,386
2024,1,Vance Inc,SKU3083,Wine,313.28,96,14.24,122,264
2024,1,Thomas-Campos,SKU3113,Spirits,754.68,58,39.72,265,430
2024,1,Glover-Johnson,SKU3129,Cider  ,108.15,107,5.15,268,455
2024,1,"Anderson, Williams and Scott",SKU3265,Cider  ,136.11,146,10.47,358,143
2024,1,"Strong, Elliott and Parsons",SKU3279,Beer  ,271.4,109,13.57,268,81
2024,1,Baker Group,SKU3288,Wine  ,281.75,144,12.25,391,93
2024,1,Hayes-Burke,SKU3295,Spirits,776.75,57,31.07,459,414
2024,1,"Reed, Harris and Wilson",SKU3399,Wine,364.35,60,24.29,123,240
2024,1,Johnson Group,SKU3500,Spirits  ,1187.75,192,47.51,265,496
2024,1,"Johnson, Davis and Finley",SKU3512,Cider,85.6,54,10.7,245,131
2024,1,Rodriguez-Allen,SKU3665,Mixer,131.0,186,6.55,137,141
2024,1,CONTRERAS AND SONS,SKU3716,Wine,141.57,82,10.89,59,113
2024,1,Glover-Johnson,SKU3718,Cider,112.19,130,8.63,183,498
2024,1,Edwards-Hudson,SKU3783,Mixer  ,44.38,17,6.34,368,430
2024,1,Contreras and Sons,SKU3848,Beer,56.2,76,5.62,450,170
2024,1,Douglas PLC,SKU3849,Beer,244.8,167,10.2,380,380
2024,1,Jones-Jensen,SKU3867,Spirits,729.9,141,48.66,166,157
2024,1,Mejia-Holmes,SKU3869,Wine,118.44,166,13.16,326,133
2024,1,"Robinson, Young and Garcia",SKU3922,Beer,52.5,5,7.5,131,56
2024,1,"ROBINSON, YOUNG AND GARCIA",SKU3943,Wine,166.6,84,16.66,186,357
2024,1,"Martinez, Fry and Wallace",SKU4015,Beer,208.2,129,10.41,233,455
2024,1,Glover-Johnson,SKU4031,Spirits,633.96,135,35.22,296,63
2024,1,Thomas-Campos,SKU4069,Wine,294.71,157,22.67,458,299
2024,1,Bauer LLC,SKU4134,Wine,166.72,1,10.42,409,453
2024,1,"Perkins, Turner and Elliott",SKU4177,Cider,120.96,52,6.72,230,332
2024,1,Cook-Gregory,SKU4251,Mixer,188.16,186,7.84,336,456
2024,1,Martinez-Marquez,SKU4254,Spirits,974.0,198,48.7,494,255
2024,1,Holt Ltd,SKU4289,Wine,323.62,174,14.71,457,407
2024,1,Vance Inc,SKU4292,Cider,56.25,166,6.25,362,147
2024,1,Cobb Group,SKU4313,Spirits,1175.37,63,40.53,213,236
2024,1,Guerrero-Sullivan,SKU4352,Cider,205.32,193,7.08,266,90
2024,1,"HANSON, MORRIS AND MORAN",SKU4389,Wine,289.17,8,10.71,280,253
2024,1,Rivera-Swanson,SKU4413,Beer,131.4,101,10.95,380,121
2024,1,Mccoy Ltd,SKU4479,Mixer,24.25,84,4.85,286,361
2024,1,"Moore, Noble and Wallace",SKU4524,Wine,172.76,51,12.34,454,383
2024,1,Cook-Gregory,SKU4585,Beer,65.6,179,8.2,204,167
2024,1,Haynes LLC,SKU4623,Mixer,218.96,166,7.82,182,340
2024,1,"Allen, Ramirez and Rodriguez",SKU4643,Cider,81.07,146,7.37,195,325
2024,1,Mccoy Ltd,SKU4701,Cider,46.96,79,5.87,121,162
2024,1,"Allen, Ramirez and Rodriguez",SKU4748,Spirits,926.84,144,31.96,326,100
2024,1,Hayes-Burke,SKU4762,Wine  ,388.71,28,18.51,197,385
2024,1,"Anderson, Williams and Scott",SKU4768,Wine,70.44,133,11.74,101,149
2024,1,Haynes LLC,SKU4795,Cider,59.57,125,8.51,402,81
2024,1,Edwards-Hudson,SKU4924,Cider,62.79,173,8.97,444,284
2024,1,Rodriguez-Allen,SKU4946,Beer  ,49.7,4,9.94,317,233
2024,1,BAXTER LLC,SKU4953,Spirits,418.16,183,52.27,473,187
2024,1,"Robinson, Young and Garcia",SKU5028,Cider  ,152.02,115,6.91,336,231
2024,1,Mejia-Holmes,SKU5034,Beer,85.68,23,7.14,377,155
2024,1,"Robinson, Young and Garcia",SKU5067,Beer,294.8,141,13.4,204,399
2024,1,Douglas PLC,SKU5069,Wine,318.56,95,19.91,182,349
2024,1,Johnson Group,SKU5071,Wine,349.22,120,18.38,368,290
2024,1,"Johnson, Davis and Finley",SKU5114,Spirits,220.6,90,44.12,309,82
